idx,g_1,g_2,y,c_1,p_c_1,c_2,p_c_2,p,pb
3162,0,3,3,0,0.9999788999557495,3,0.9999972581863403,3,0.9999761581420898
3163,2,7,9,2,0.9997079968452454,7,0.9999474287033081,9,0.9996554255485535
3164,0,1,1,0,0.9999895095825195,1,1.0,1,0.9999895095825195
3165,8,7,15,8,0.9999945163726807,7,0.9999899864196777,15,0.9999845027923584
3166,1,2,3,1,0.9999985694885254,2,0.9514178037643433,3,0.9514164328575134
3167,8,1,9,8,1.0,1,0.7447270750999451,9,0.7447270750999451
3168,3,9,12,3,0.9999985694885254,9,0.999942421913147,12,0.9999409914016724
3169,6,1,7,6,1.0,1,0.9999102354049683,7,0.9999102354049683
3170,2,9,11,2,1.0,9,0.9999715089797974,11,0.9999715089797974
3171,6,9,15,6,0.9999994039535522,9,0.9999294281005859,15,0.9999288320541382
3172,9,9,18,9,0.9977712631225586,9,0.999908447265625,18,0.9976798892021179
3173,3,2,5,3,0.9999533891677856,2,0.9990620017051697,5,0.9990154504776001
3174,3,3,6,3,0.9999997615814209,3,0.9849675297737122,6,0.9849672913551331
3175,1,8,9,1,0.9998897314071655,8,0.9999963045120239,9,0.9998860359191895
3176,9,1,10,9,0.9999902248382568,1,0.9998581409454346,10,0.9998483657836914
3177,4,3,7,4,0.999950647354126,3,1.0,7,0.999950647354126
3178,9,7,16,9,0.9997901320457458,7,0.9984071850776672,16,0.9981976747512817
3179,5,2,7,5,0.9999635219573975,2,0.9999998807907104,7,0.9999634027481079
3180,0,7,7,0,0.9997783303260803,7,0.9999898672103882,7,0.9997681975364685
3181,2,4,6,2,0.9999998807907104,4,0.9958552718162537,6,0.9958551526069641
3182,4,1,5,4,1.0,1,0.9999991655349731,5,0.9999991655349731
3183,8,5,13,8,0.9999996423721313,5,0.9999741315841675,13,0.9999737739562988
3184,0,2,2,0,0.9999974966049194,2,0.999997615814209,2,0.9999951124191284
3185,7,9,16,7,0.9999994039535522,9,0.999990701675415,16,0.9999901056289673
3186,1,7,8,1,0.9999016523361206,7,1.0,8,0.9999016523361206
3187,9,5,14,9,0.9998981952667236,5,0.9999959468841553,14,0.9998941421508789
3188,0,8,8,0,0.9999996423721313,8,0.9999947547912598,8,0.9999943971633911
3189,0,9,9,0,0.9999895095825195,9,0.6945701241493225,9,0.6945628523826599
3190,1,7,8,1,0.9999986886978149,7,0.9993896484375,8,0.9993883371353149
3191,9,6,15,9,0.9999961853027344,6,0.9999803304672241,15,0.9999765157699585
3192,2,1,3,2,0.9996532201766968,1,0.9999992847442627,3,0.9996525049209595
3193,2,8,10,2,0.9997056126594543,8,0.9999994039535522,10,0.9997050166130066
3194,5,9,14,5,0.9975002408027649,9,0.996476948261261,14,0.9939860105514526
3196,6,2,8,6,0.9999995231628418,2,1.0,8,0.9999995231628418
3197,0,7,7,0,0.9999034404754639,7,0.9998775720596313,7,0.9997810125350952
3198,8,1,9,8,0.9999985694885254,1,0.9999990463256836,9,0.999997615814209
3199,2,1,3,2,0.9703899621963501,1,0.9999986886978149,3,0.9703887104988098
3200,5,8,13,5,0.9997995495796204,8,0.9999998807907104,13,0.9997994303703308
3201,6,8,14,6,0.9999943971633911,8,0.9999963045120239,14,0.999990701675415
3202,0,1,1,0,0.9999997615814209,1,0.9781307578086853,1,0.9781305193901062
3203,8,4,12,8,0.9998925924301147,4,0.983283519744873,12,0.983177900314331
3204,1,8,9,1,0.9999997615814209,8,0.9999998807907104,9,0.9999996423721313
3205,5,8,13,5,0.898741602897644,8,0.998829185962677,13,0.897693395614624
3206,9,6,15,9,0.9890347719192505,6,0.9999957084655762,15,0.9890305399894714
3207,9,2,11,9,0.9999101161956787,2,0.9998072981834412,11,0.9997174143791199
3208,8,3,11,8,0.9998277425765991,3,0.9998672008514404,11,0.9996949434280396
3209,4,7,11,4,0.9993507266044617,7,0.9999113082885742,11,0.9992620944976807
3211,2,8,10,2,0.9679964780807495,8,0.99998939037323,10,0.9679862260818481
3212,7,6,13,7,1.0,6,0.9999964237213135,13,0.9999964237213135
3213,9,4,13,9,0.99850994348526,4,0.9999992847442627,13,0.9985092282295227
3214,0,2,2,0,0.9997732043266296,2,0.900761604309082,2,0.9005573391914368
3215,4,3,7,4,0.9998050332069397,3,0.999998927116394,7,0.9998039603233337
3216,8,7,15,8,1.0,7,0.9996618032455444,15,0.9996618032455444
3217,8,1,9,8,0.9999924898147583,1,0.9994863271713257,9,0.999478816986084
3218,9,7,16,9,0.9999988079071045,7,1.0,16,0.9999988079071045
3219,9,7,16,9,0.9874652624130249,7,0.9862200021743774,16,0.9738583564758301
3220,2,3,5,2,0.9999493360519409,3,0.9991693496704102,5,0.9991187453269958
3221,1,5,6,1,0.999997615814209,5,0.9999998807907104,6,0.9999974966049194
3222,0,5,5,0,0.9994827508926392,5,0.9999656677246094,5,0.9994484186172485
3223,1,8,9,1,0.9999998807907104,8,0.9526581764221191,9,0.9526580572128296
3224,7,5,12,7,0.9999949932098389,5,0.9999876022338867,12,0.9999825954437256
3225,1,8,9,1,0.999990701675415,8,0.9999997615814209,9,0.9999904632568359
3226,0,8,8,0,0.999998927116394,8,0.9999926090240479,8,0.9999915361404419
3227,4,2,6,4,0.9995645880699158,2,0.9997139573097229,6,0.9992786645889282
3228,5,6,11,5,0.9992089867591858,6,0.9999998807907104,11,0.9992088675498962
3229,2,8,10,2,0.5513530969619751,8,0.9999996423721313,10,0.5513529181480408
3230,1,2,3,1,0.9999997615814209,2,0.9999945163726807,3,0.9999942779541016
3231,1,2,3,1,0.9993062019348145,2,0.9999988079071045,3,0.999305009841919
3232,2,1,3,2,0.9998512268066406,1,0.9997360110282898,3,0.9995872974395752
3233,2,8,10,2,0.9999898672103882,8,0.9996352195739746,10,0.9996250867843628
3234,9,9,18,9,0.9995866417884827,9,0.9637553095817566,18,0.9633569121360779
3235,8,3,11,8,0.9994843006134033,3,0.9999974966049194,11,0.9994817972183228
3237,4,8,12,4,0.8258128762245178,8,0.999998927116394,12,0.8258119821548462
3238,6,3,9,6,1.0,3,0.9999988079071045,9,0.9999988079071045
3239,1,7,8,1,0.9999798536300659,7,0.9999768733978271,8,0.9999567270278931
3240,4,1,5,4,0.9999814033508301,1,0.9996803998947144,5,0.9996618032455444
3241,5,9,14,5,0.9999622106552124,9,0.9997124075889587,14,0.9996746182441711
3242,6,7,13,6,0.9922061562538147,7,0.9999998807907104,13,0.9922060370445251
3243,3,3,6,3,0.9999994039535522,3,0.999929666519165,6,0.9999290704727173
3244,4,8,12,4,0.999982476234436,8,0.9999653100967407,12,0.9999477863311768
3245,4,7,11,4,1.0,7,0.9999997615814209,11,0.9999997615814209
3246,2,7,9,2,0.9999340772628784,7,0.9969013929367065,9,0.9968356490135193
3247,6,5,11,6,1.0,5,0.9996600151062012,11,0.9996600151062012
3248,4,5,9,4,0.9975600242614746,5,0.9993641972541809,9,0.9969257712364197
3249,6,5,11,6,0.999998927116394,5,0.9999996423721313,11,0.9999985694885254
3250,5,9,14,5,0.8948932886123657,9,0.9993805885314941,14,0.8943389654159546
3251,7,4,11,7,1.0,4,0.9299490451812744,11,0.9299490451812744
3252,5,2,7,5,0.9871912002563477,2,0.9994437098503113,7,0.986642062664032
3253,1,0,1,1,0.9998743534088135,0,0.9999732971191406,1,0.9998476505279541
3255,1,1,2,1,0.9989840388298035,1,0.9999997615814209,2,0.9989838004112244
3256,2,6,8,2,0.9999996423721313,6,0.9999992847442627,8,0.999998927116394
3257,1,0,1,1,1.0,0,0.9999964237213135,1,0.9999964237213135
3258,3,9,12,3,0.999998927116394,9,0.9999997615814209,12,0.9999986886978149
3259,4,4,8,4,1.0,4,0.9904332160949707,8,0.9904332160949707
3260,9,6,15,9,0.9999610185623169,6,0.9999933242797852,15,0.999954342842102
3261,5,1,6,5,0.9999911785125732,1,0.9999997615814209,6,0.9999909400939941
3262,4,5,9,4,0.9812405705451965,5,0.9999308586120605,9,0.9811727404594421
3263,1,7,8,1,0.9999357461929321,7,0.9999997615814209,8,0.999935507774353
3264,7,2,9,7,1.0,2,0.9999748468399048,9,0.9999748468399048
3265,5,2,7,5,0.9999973773956299,2,0.9999814033508301,7,0.99997878074646
3266,0,5,5,0,0.9998897314071655,5,0.9724181294441223,5,0.9723109006881714
3267,0,0,0,0,0.9999998807907104,0,1.0,0,0.9999998807907104
3268,5,1,6,5,0.9999961853027344,1,1.0,6,0.9999961853027344
3269,1,3,4,1,0.999866247177124,3,0.999991774559021,4,0.999858021736145
3270,8,8,16,8,0.9990923404693604,8,1.0,16,0.9990923404693604
3271,2,3,5,2,1.0,3,0.9998317956924438,5,0.9998317956924438
3272,4,9,13,4,0.9995359182357788,9,0.9877583384513855,13,0.987299919128418
3273,8,3,11,8,0.9999998807907104,3,0.9999496936798096,11,0.99994957447052
3274,0,7,7,0,0.9995786547660828,7,1.0,7,0.9995786547660828
3275,7,1,8,7,0.999957799911499,1,0.9999953508377075,8,0.9999531507492065
3276,6,7,13,6,1.0,7,0.8617555499076843,13,0.8617555499076843
3277,6,0,6,6,1.0,0,0.9997435212135315,6,0.9997435212135315
3279,8,8,16,8,0.9999980926513672,8,0.9997996687889099,16,0.9997977614402771
3280,1,2,3,1,0.9999998807907104,2,0.9890224933624268,3,0.9890223741531372
3281,2,8,10,2,0.9956538677215576,8,0.9990611672401428,10,0.9947191476821899
3282,7,9,16,7,0.9999998807907104,9,0.9999581575393677,16,0.9999580383300781
3283,9,0,9,9,0.999983549118042,0,0.999995231628418,9,0.99997878074646
3284,5,6,11,5,0.9999105930328369,6,1.0,11,0.9999105930328369
3285,5,1,6,5,0.9999938011169434,1,0.9999994039535522,6,0.9999932050704956
3286,6,6,12,6,1.0,6,0.9999860525131226,12,0.9999860525131226
3287,4,6,10,4,0.9791657328605652,6,0.9695945382118225,10,0.9493940472602844
3288,4,9,13,4,0.9999997615814209,9,0.9988563060760498,13,0.9988560676574707
3289,2,5,7,2,0.9995173215866089,5,0.9999998807907104,7,0.9995172023773193
3290,6,5,11,6,0.9999998807907104,5,0.9999998807907104,11,0.9999997615814209
3291,9,8,17,9,0.999653697013855,8,1.0,17,0.999653697013855
3292,1,5,6,1,0.9999996423721313,5,0.9999974966049194,6,0.9999971389770508
3293,5,7,12,5,0.9996198415756226,7,0.9999986886978149,12,0.9996185302734375
3294,4,8,12,4,0.999976634979248,8,0.999969482421875,12,0.999946117401123
3295,3,8,11,3,0.9999017715454102,8,0.9998841285705566,11,0.9997859001159668
3296,5,2,7,5,0.9999604225158691,2,0.999976396560669,7,0.9999368190765381
3297,3,6,9,3,0.9999994039535522,6,0.9988903403282166,9,0.9988897442817688
3298,8,9,17,8,0.9999803304672241,9,0.9991689920425415,17,0.9991493225097656
3299,8,2,10,8,0.9990900754928589,2,0.518635630607605,10,0.5182697176933289
3300,1,4,5,1,0.9999994039535522,4,0.9999991655349731,5,0.9999985694885254
3301,1,1,2,1,0.9999793767929077,1,1.0,2,0.9999793767929077
3302,9,4,13,9,0.9991078972816467,4,1.0,13,0.9991078972816467
3303,2,7,9,2,0.9995040893554688,7,1.0,9,0.9995040893554688
3304,1,0,1,1,0.9999982118606567,0,0.9999290704727173,1,0.999927282333374
3305,9,0,9,9,0.9999473094940186,0,0.9999982118606567,9,0.9999455213546753
3306,4,4,8,4,0.9968060255050659,4,0.9999938011169434,8,0.9967998266220093
3307,2,5,7,2,0.9999951124191284,5,0.9986409544944763,7,0.9986360669136047
3308,0,4,4,0,0.999862551689148,4,0.9999997615814209,4,0.9998623132705688
3309,9,8,17,9,0.9995660185813904,8,0.9999319314956665,17,0.9994979500770569
3310,0,6,6,0,0.999998927116394,6,0.9999980926513672,6,0.9999970197677612
3311,2,4,6,2,0.9999998807907104,4,0.9725393652915955,6,0.9725392460823059
3312,6,9,15,6,0.9998432397842407,9,0.9909409880638123,15,0.9907856583595276
3313,7,9,16,7,0.9999880790710449,9,0.9869104027748108,16,0.98689866065979
3314,2,7,9,2,0.996907651424408,7,0.9999991655349731,9,0.9969068169593811
3315,9,0,9,9,0.9999326467514038,0,0.9999996423721313,9,0.9999322891235352
3316,0,3,3,0,0.9999997615814209,3,0.9996738433837891,3,0.99967360496521
3317,6,9,15,6,1.0,9,0.9999862909317017,15,0.9999862909317017
3318,6,2,8,6,0.9999997615814209,2,0.9999549388885498,8,0.9999547004699707
3319,1,0,1,1,1.0,0,0.9932418465614319,1,0.9932418465614319
3320,3,2,5,3,0.9999996423721313,2,0.9999877214431763,5,0.9999873638153076
3321,4,5,9,4,0.9999996423721313,5,0.999388575553894,9,0.9993882179260254
3322,1,9,10,1,0.9999313354492188,9,0.9999462366104126,10,0.9998775720596313
3323,3,1,4,3,0.9999903440475464,1,0.9999997615814209,4,0.9999901056289673
3324,9,3,12,9,0.9982701539993286,3,0.9997010827064514,12,0.997971773147583
3325,9,0,9,9,0.9999960660934448,0,1.0,9,0.9999960660934448
3326,7,7,14,7,0.9999474287033081,7,0.9999997615814209,14,0.999947190284729
3327,6,3,9,6,0.9999690055847168,3,0.9993805885314941,9,0.9993495941162109
3328,9,4,13,9,0.9999948740005493,4,1.0,13,0.9999948740005493
3329,0,0,0,0,0.9999734163284302,0,0.9990559220314026,0,0.9990293383598328
3330,7,1,8,7,0.9999974966049194,1,0.999904990196228,8,0.9999024868011475
3331,7,9,16,7,0.9999923706054688,9,0.9674832224845886,16,0.9674758315086365
3332,5,1,6,5,0.9993670582771301,1,1.0,6,0.9993670582771301
3333,2,5,7,2,0.9999878406524658,5,0.9988211989402771,7,0.9988090395927429
3334,7,8,15,7,0.9988017082214355,8,0.9999959468841553,15,0.9987976551055908
3335,9,1,10,9,0.9771439433097839,1,1.0,10,0.9771439433097839
3336,4,0,4,4,0.9905333518981934,0,0.9998078942298889,4,0.9903430938720703
3337,7,3,10,7,0.9999998807907104,3,0.8578280806541443,10,0.8578279614448547
3338,4,0,4,4,1.0,0,0.9998414516448975,4,0.9998414516448975
3339,4,0,4,4,0.9994717240333557,0,0.9999997615814209,4,0.9994714856147766
3340,4,9,13,4,0.9999192953109741,9,0.9997276663780212,13,0.9996469616889954
3341,8,7,15,8,0.9998689889907837,7,0.9999719858169556,15,0.9998409748077393
3342,9,5,14,9,0.8215751051902771,5,1.0,14,0.8215751051902771
3343,1,6,7,1,0.9999997615814209,6,0.9999997615814209,7,0.9999995231628418
3344,9,2,11,9,0.9999585151672363,2,0.9623414278030396,11,0.96230149269104
3345,6,7,13,6,1.0,7,0.9991310238838196,13,0.9991310238838196
3346,9,1,10,9,0.9999964237213135,1,0.9998619556427002,10,0.9998583793640137
3347,5,6,11,5,0.9822710752487183,6,1.0,11,0.9822710752487183
3348,6,1,7,6,0.9999974966049194,1,1.0,7,0.9999974966049194
3349,9,4,13,9,0.9999972581863403,4,0.9493991732597351,13,0.949396550655365
3350,8,0,8,8,0.9988870024681091,0,0.9999998807907104,8,0.9988868832588196
3351,5,3,8,5,1.0,3,0.9999966621398926,8,0.9999966621398926
3352,5,5,10,5,0.9998761415481567,5,0.9127745628356934,10,0.9126614928245544
3353,4,9,13,4,0.9999998807907104,9,0.9994761347770691,13,0.9994760155677795
3354,7,6,13,7,0.995870053768158,6,1.0,13,0.995870053768158
3356,5,0,5,5,0.9999675750732422,0,1.0,5,0.9999675750732422
3357,4,2,6,4,0.9995731711387634,2,0.9888527393341064,6,0.9884306788444519
3358,0,2,2,0,1.0,2,0.9999784231185913,2,0.9999784231185913
3359,5,6,11,5,0.9999924898147583,6,0.9732445478439331,11,0.9732372164726257
3360,4,6,10,4,0.9999957084655762,6,0.999993085861206,10,0.9999887943267822
3361,3,7,10,3,0.9999982118606567,7,0.9998520612716675,10,0.9998502731323242
3362,6,2,8,6,0.9999998807907104,2,0.9992402791976929,8,0.9992401599884033
3363,1,3,4,1,1.0,3,0.9995518326759338,4,0.9995518326759338
3364,8,5,13,8,1.0,5,0.9998602867126465,13,0.9998602867126465
3365,9,7,16,9,0.9998883008956909,7,0.999941349029541,16,0.9998296499252319
3366,2,9,11,2,0.9845635890960693,9,0.9989966750144958,11,0.9835757613182068
3367,3,9,12,3,1.0,9,0.9954498410224915,12,0.9954498410224915
3368,9,8,17,9,0.9999734163284302,8,0.9999673366546631,17,0.9999407529830933
3369,8,7,15,8,0.9999812841415405,7,0.999993085861206,15,0.9999743700027466
3371,1,4,5,1,0.9999984502792358,4,0.9999407529830933,5,0.9999392032623291
3372,0,7,7,0,0.9821586012840271,7,0.9999942779541016,7,0.9821529984474182
3373,8,5,13,8,0.9999996423721313,5,0.9998348951339722,13,0.9998345375061035
3374,2,9,11,2,0.9999936819076538,9,0.9998666048049927,11,0.9998602867126465
3375,2,0,2,2,0.9999291896820068,0,0.9999361038208008,2,0.9998652935028076
3376,0,4,4,0,0.977258026599884,4,1.0,4,0.977258026599884
3377,3,3,6,3,0.9983117580413818,3,0.9999945163726807,6,0.9983062744140625
3378,8,7,15,8,0.9980666041374207,7,0.9999872446060181,15,0.9980538487434387
3379,3,7,10,3,0.9999934434890747,7,0.9999929666519165,10,0.9999864101409912
3380,9,1,10,9,0.9986660480499268,1,0.9999990463256836,10,0.9986650943756104
3381,0,2,2,0,0.9999990463256836,2,0.9957428574562073,2,0.9957419037818909
3382,1,0,1,1,0.9999926090240479,0,0.9999946355819702,1,0.9999872446060181
3383,2,7,9,2,0.9997739195823669,7,0.8465837836265564,9,0.8463923931121826
3384,9,4,13,9,0.9930069446563721,4,0.9999325275421143,13,0.9929399490356445
3385,8,8,16,8,0.9999996423721313,8,0.9999921321868896,16,0.999991774559021
3386,0,9,9,0,0.9999927282333374,9,0.9491205215454102,9,0.9491136074066162
3387,3,4,7,3,0.9939577579498291,4,1.0,7,0.9939577579498291
3388,0,6,6,0,0.8297602534294128,6,0.9998592138290405,6,0.8296435475349426
3389,9,1,10,9,0.9999773502349854,1,1.0,10,0.9999773502349854
3390,4,0,4,4,0.9999992847442627,0,0.9999988079071045,4,0.9999980926513672
3391,3,3,6,3,0.9999535083770752,3,0.9999983310699463,6,0.9999518394470215
3392,8,6,14,8,0.9658176302909851,6,1.0,14,0.9658176302909851
3394,1,0,1,1,0.9999853372573853,0,0.9999997615814209,1,0.9999850988388062
3395,4,9,13,4,0.9999910593032837,9,0.9999822378158569,13,0.9999732971191406
3396,8,9,17,8,0.9999830722808838,9,0.6014293432235718,17,0.6014191508293152
3397,7,4,11,7,1.0,4,1.0,11,1.0
3398,7,8,15,7,0.999993085861206,8,1.0,15,0.999993085861206
3399,8,4,12,8,0.9992420673370361,4,1.0,12,0.9992420673370361
3401,1,3,4,1,0.9999699592590332,3,0.9999940395355225,4,0.9999639987945557
3402,5,9,14,5,0.9975601434707642,9,0.999924898147583,14,0.9974852204322815
3403,6,2,8,6,0.9999114274978638,2,0.9999936819076538,8,0.9999051094055176
3404,2,4,6,2,0.999998927116394,4,0.9999927282333374,6,0.9999916553497314
3405,9,9,18,9,0.9999948740005493,9,0.9999650716781616,18,0.9999599456787109
3406,6,3,9,6,0.9997995495796204,3,0.9999470710754395,9,0.9997466206550598
3407,4,8,12,4,0.9999091625213623,8,0.9999988079071045,12,0.9999079704284668
3408,7,2,9,7,0.9679957032203674,2,0.9999761581420898,9,0.9679726362228394
3409,3,5,8,3,0.9999974966049194,5,0.9992737174034119,8,0.9992712140083313
3410,4,3,7,4,0.9995661377906799,3,0.9978927969932556,7,0.9974598288536072
3412,7,0,7,7,0.9999994039535522,0,1.0,7,0.9999994039535522
3413,7,3,10,7,0.9999896287918091,3,0.9994999170303345,10,0.9994895458221436
3414,1,7,8,1,0.9999874830245972,7,0.9999219179153442,8,0.9999094009399414
3415,1,5,6,1,0.9999768733978271,5,0.9997474551200867,6,0.9997243285179138
3416,7,9,16,7,1.0,9,0.9999982118606567,16,0.9999982118606567
3417,8,2,10,8,0.999997615814209,2,0.9937525391578674,10,0.9937501549720764
3418,6,0,6,6,0.9999644756317139,0,0.9999997615814209,6,0.9999642372131348
3419,8,7,15,8,0.9999417066574097,7,0.9999992847442627,15,0.9999409914016724
3420,3,3,6,3,0.9999998807907104,3,0.9999997615814209,6,0.9999996423721313
3421,5,7,12,5,0.9999948740005493,7,0.9999891519546509,12,0.9999840259552002
3422,7,9,16,7,1.0,9,0.9999303817749023,16,0.9999303817749023
3423,4,7,11,4,0.9996825456619263,7,0.9997034668922424,11,0.9993861317634583
3424,6,4,10,6,0.999991774559021,4,0.9999973773956299,10,0.9999891519546509
3425,3,7,10,3,0.9999994039535522,7,1.0,10,0.9999994039535522
3426,3,4,7,3,0.8301008343696594,4,0.9776158928871155,7,0.8115197420120239
3427,8,5,13,8,0.999916672706604,5,0.9999988079071045,13,0.9999154806137085
3428,7,0,7,7,0.9980984330177307,0,0.9999997615814209,7,0.9980981945991516
3429,6,4,10,6,0.9995456337928772,4,0.9840002655982971,10,0.9835531711578369
3430,4,3,7,4,0.9996628761291504,3,0.9933496117591858,7,0.9930147528648376
3431,4,2,6,4,0.9999934434890747,2,0.9885563254356384,6,0.9885498285293579
3432,2,2,4,2,0.9999915361404419,2,0.9997289776802063,4,0.9997205138206482
3433,0,9,9,0,0.9999295473098755,9,0.9998487234115601,9,0.9997782707214355
3434,5,3,8,5,0.9941794872283936,3,0.9999687671661377,8,0.9941484332084656
3435,0,8,8,0,1.0,8,0.9954578876495361,8,0.9954578876495361
3436,6,1,7,6,0.9999996423721313,1,0.9999996423721313,7,0.9999992847442627
3437,6,3,9,6,0.9999998807907104,3,0.9936424493789673,9,0.9936423301696777
3438,3,2,5,3,0.9994149208068848,2,0.9991424083709717,5,0.9985578060150146
3439,8,5,13,8,0.9999710321426392,5,0.9999996423721313,13,0.9999706745147705
3440,8,6,14,8,1.0,6,0.9994325041770935,14,0.9994325041770935
3441,3,0,3,3,0.5411517024040222,0,0.9999978542327881,3,0.5411505699157715
3442,9,7,16,9,0.9999240636825562,7,1.0,16,0.9999240636825562
3443,3,4,7,3,0.9995619654655457,4,0.9996483325958252,7,0.9992104768753052
3444,1,7,8,1,0.8958041071891785,7,0.9996715784072876,8,0.8955098986625671
3445,1,8,9,1,0.9999997615814209,8,0.649635910987854,9,0.6496357321739197
3446,5,4,9,5,0.9988395571708679,4,0.9995261430740356,9,0.9983662366867065
3447,8,0,8,8,0.9999128580093384,0,1.0,8,0.9999128580093384
3448,6,5,11,6,0.9999998807907104,5,0.9999996423721313,11,0.9999995231628418
3449,1,4,5,1,0.9999998807907104,4,0.9999936819076538,5,0.9999935626983643
3450,3,7,10,3,0.9999998807907104,7,0.9999783039093018,10,0.9999781847000122
3451,0,2,2,0,0.9999722242355347,2,1.0,2,0.9999722242355347
3452,6,3,9,6,0.9999991655349731,3,0.9998360872268677,9,0.9998352527618408
3453,4,5,9,4,0.9999744892120361,5,0.998991072177887,9,0.9989655613899231
3455,4,1,5,4,1.0,1,0.9999996423721313,5,0.9999996423721313
3456,7,1,8,7,0.9999842643737793,1,0.9999995231628418,8,0.9999837875366211
3457,0,1,1,0,0.9999843835830688,1,0.999943733215332,1,0.9999281167984009
3458,1,6,7,1,0.9999517202377319,6,0.9999880790710449,7,0.9999397993087769
3459,1,5,6,1,0.9914602041244507,5,0.9989818930625916,6,0.9904507994651794
3460,2,4,6,2,0.8254229426383972,4,1.0,6,0.8254229426383972
3461,1,1,2,1,0.9999909400939941,1,0.9999998807907104,2,0.9999908208847046
3462,3,3,6,3,0.9999992847442627,3,0.9999997615814209,6,0.9999990463256836
3463,1,2,3,1,1.0,2,0.9987443685531616,3,0.9987443685531616
3464,8,8,16,8,0.9997485280036926,8,0.9999996423721313,16,0.999748170375824
3465,9,6,15,9,0.986356258392334,6,0.9999746084213257,15,0.9863312244415283
3466,9,6,15,9,0.8580033779144287,6,0.9999998807907104,15,0.8580032587051392
3467,3,0,3,3,0.999997615814209,0,0.9999669790267944,3,0.9999645948410034
3468,7,1,8,7,0.9998120665550232,1,0.9999996423721313,8,0.9998117089271545
3469,6,4,10,6,0.9999896287918091,4,0.9999992847442627,10,0.9999889135360718
3470,4,0,4,4,1.0,0,0.9850650429725647,4,0.9850650429725647
3471,9,7,16,9,0.9974920749664307,7,0.9999977350234985,16,0.9974898099899292
3472,1,1,2,1,0.9981532692909241,1,0.9999995231628418,2,0.9981527924537659
3473,5,5,10,5,0.9999978542327881,5,0.9999996423721313,10,0.9999974966049194
3474,7,1,8,7,0.9993002414703369,1,0.9999998807907104,8,0.9993001222610474
3475,6,8,14,6,0.9999995231628418,8,0.9999997615814209,14,0.9999992847442627
3476,2,9,11,2,0.9998936653137207,9,0.9998832941055298,11,0.9997769594192505
3477,5,9,14,5,0.9999942779541016,9,0.9995627999305725,14,0.9995570778846741
3478,5,9,14,5,0.9999403953552246,9,0.9999138116836548,14,0.9998542070388794
3479,3,1,4,3,0.9599134922027588,1,0.9999935626983643,4,0.9599072933197021
3480,0,8,8,0,0.9989833235740662,8,0.992621660232544,8,0.9916125535964966
3481,4,4,8,4,1.0,4,0.998475968837738,8,0.998475968837738
3482,7,5,12,7,0.9999990463256836,5,0.9999709129333496,12,0.9999699592590332
3483,7,1,8,7,0.9999653100967407,1,0.9999858140945435,8,0.9999511241912842
3484,0,8,8,0,1.0,8,0.9911222457885742,8,0.9911222457885742
3485,2,0,2,2,1.0,0,0.9998525381088257,2,0.9998525381088257
3486,3,1,4,3,0.9999699592590332,1,0.9999996423721313,4,0.9999696016311646
3487,9,7,16,9,0.9999867677688599,7,0.9995710253715515,16,0.9995577931404114
3488,4,6,10,4,1.0,6,0.9999827146530151,10,0.9999827146530151
3489,9,1,10,9,0.9999920129776001,1,0.9977855682373047,10,0.9977775812149048
3490,8,1,9,8,1.0,1,0.9999921321868896,9,0.9999921321868896
3491,3,8,11,3,0.9999998807907104,8,0.9999986886978149,11,0.9999985694885254
3492,1,7,8,1,1.0,7,1.0,8,1.0
3493,1,8,9,1,0.9999051094055176,8,0.9999867677688599,9,0.9998918771743774
3494,1,4,5,1,0.9999986886978149,4,0.9999998807907104,5,0.9999985694885254
3495,6,4,10,6,1.0,4,0.9999085664749146,10,0.9999085664749146
3497,2,6,8,2,0.9932569265365601,6,0.9999550580978394,8,0.9932122826576233
3498,0,1,1,0,0.9999959468841553,1,0.9999862909317017,1,0.9999822378158569
3499,9,9,18,9,0.9999294281005859,9,0.9978517293930054,18,0.9977813363075256
3500,2,2,4,2,0.999311089515686,2,0.9998979568481445,4,0.9992091059684753
3501,1,6,7,1,0.9999709129333496,6,0.9999984502792358,7,0.9999693632125854
3502,3,8,11,3,0.9999998807907104,8,0.9998784065246582,11,0.9998782873153687
3503,0,6,6,0,0.9999992847442627,6,0.9999985694885254,6,0.9999978542327881
3504,2,3,5,2,0.9207004904747009,3,1.0,5,0.9207004904747009
3505,7,2,9,7,0.9999998807907104,2,0.9964983463287354,9,0.9964982271194458
3506,0,7,7,0,0.9999991655349731,7,1.0,7,0.9999991655349731
3507,7,3,10,7,0.9999995231628418,3,0.999903678894043,10,0.9999032020568848
3508,8,9,17,8,0.9993231296539307,9,0.9884572625160217,17,0.987788200378418
3509,0,8,8,0,0.983948290348053,8,0.9999892711639404,8,0.9839377403259277
3510,0,6,6,0,0.9987465143203735,6,1.0,6,0.9987465143203735
3511,2,1,3,2,0.9999992847442627,1,0.9999991655349731,3,0.9999984502792358
3512,5,3,8,5,0.9998409748077393,3,0.9999998807907104,8,0.9998408555984497
3513,8,2,10,8,0.9999607801437378,2,0.9996398687362671,10,0.9996006488800049
3514,0,6,6,0,1.0,6,1.0,6,1.0
3515,7,5,12,7,0.9999200105667114,5,0.9999986886978149,12,0.9999186992645264
3516,5,6,11,5,1.0,6,1.0,11,1.0
3517,8,7,15,8,0.9999996423721313,7,0.9999860525131226,15,0.9999856948852539
3518,8,0,8,8,0.9999996423721313,0,0.999478280544281,8,0.9994779229164124
